category,hood,weekday,month,hour,count
OTHER,NorthEast,3,04,03,6
SEX,SouthEast,6,03,17,2
THEFT,NorthWest,5,09,04,1
THEFT,NorthEast,7,07,12,25
OTHER,SouthEast,2,12,18,6
SEX,Center,2,12,14,2
THEFT,Center,4,10,17,7
FRAUD,NorthEast,1,09,10,1
CONDUCT,SouthWest,6,02,12,1
CONDUCT,SouthWest,2,04,09,1
FRAUD,Center,1,04,15,1
CONDUCT,NorthEast,4,11,05,2
FRAUD,NorthEast,7,10,23,1
MISSING PERSONS,SouthEast,6,07,23,1
OTHER,NorthEast,4,11,10,18
MISSING PERSONS,SouthEast,5,01,14,3
THEFT,NorthWest,7,08,09,1
OTHER,SouthEast,4,11,15,8
THEFT,SouthWest,4,04,13,2
CONDUCT,SouthWest,7,06,23,1
FRAUD,Center,2,10,13,1
DRUG/ALC,Center,6,02,22,1
OTHER,SouthEast,7,07,15,2
OTHER,NorthEast,7,07,10,16
OTHER,NorthEast,6,03,14,15
OTHER,NorthEast,3,03,01,6
CONDUCT,NorthEast,5,06,19,1
FRAUD,NorthEast,3,11,12,5
THEFT,NorthWest,1,03,03,2
THEFT,NorthEast,4,11,12,32
MISSING PERSONS,NorthEast,7,04,13,2
THEFT,NorthEast,4,05,00,12
FRAUD,NorthEast,3,05,00,1
FRAUD,NorthEast,6,08,22,1
THEFT,NorthEast,4,10,18,39
OTHER,SouthWest,1,12,10,1
FRAUD,NorthEast,3,10,18,2
FRAUD,NorthEast,5,02,16,3
FRAUD,NorthEast,4,06,20,3
CONDUCT,NorthEast,5,12,08,2
THEFT,NorthEast,3,06,20,21
TRESPASSING,SouthEast,6,04,01,1
TRESPASSING,Center,3,09,14,1
MISSING PERSONS,SouthWest,7,11,12,1
OTHER,NorthWest,4,12,21,1
SEX,Center,5,12,00,1
DRUG/ALC,NorthEast,3,06,14,6
OTHER,NorthWest,2,01,10,1
DRUG/ALC,NorthEast,6,06,01,1
MISSING PERSONS,Center,2,01,02,2
DRUG/ALC,SouthWest,1,09,07,1
SEX,SouthEast,5,12,02,2
THEFT,NorthEast,7,08,06,5
OTHER,Center,7,02,23,2
THEFT,Center,6,06,10,2
FRAUD,NorthWest,6,10,00,2
OTHER,SouthEast,5,11,13,9
SEX,SouthEast,2,05,16,2
OTHER,NorthEast,3,02,17,21
SEX,SouthEast,5,01,20,3
SEX,NorthEast,3,11,00,4
OTHER,SouthWest,6,11,09,5
OTHER,Center,6,06,12,8
THEFT,SouthWest,5,04,15,4
CONDUCT,NorthWest,6,07,14,1
THEFT,Center,1,10,19,11
CONDUCT,Center,3,11,08,4
TRESPASSING,SouthWest,5,02,22,1
OTHER,NorthEast,2,02,13,23
CONDUCT,NorthWest,1,08,11,1
OTHER,Center,6,08,02,3
TRESPASSING,NorthEast,4,01,08,1
THEFT,NorthWest,2,01,12,3
CONDUCT,NorthWest,2,09,14,1
OTHER,Center,5,10,16,5
OTHER,Center,3,02,18,10
SEX,SouthEast,3,02,14,3
SEX,SouthEast,6,02,01,2
SEX,NorthEast,3,05,12,3
OTHER,Center,1,08,10,4
OTHER,SouthWest,5,03,17,2
OTHER,Center,7,03,11,7
THEFT,Center,7,05,16,5
OTHER,Center,3,03,19,9
SEX,Center,5,03,06,1
SEX,SouthWest,5,08,00,3
SEX,SouthEast,1,11,20,2
DRUG/ALC,NorthWest,3,08,03,1
FRAUD,NorthEast,6,04,00,6
OTHER,NorthWest,1,02,15,5
TRESPASSING,NorthEast,6,02,12,1
TRESPASSING,NorthEast,2,04,09,1
OTHER,Center,6,09,22,7
OTHER,SouthEast,6,04,22,6
THEFT,Center,1,06,02,1
OTHER,NorthEast,6,05,03,8
TRESPASSING,NorthEast,7,06,23,1
THEFT,NorthWest,1,05,14,8
OTHER,Center,2,07,22,4
OTHER,SouthEast,1,01,13,4
THEFT,Center,1,08,12,2
TRESPASSING,NorthEast,3,03,22,1
OTHER,Center,2,05,08,6
OTHER,NorthEast,7,06,21,16
SEX,SouthWest,1,09,11,1
TRESPASSING,NorthEast,1,12,05,1
THEFT,SouthWest,2,04,15,1
OTHER,NorthWest,3,03,18,2
THEFT,Center,3,10,15,3
SEX,SouthEast,2,01,20,6
THEFT,Center,1,04,17,4
THEFT,SouthEast,1,09,17,3
CONDUCT,NorthWest,7,08,15,1
DRUG/ALC,NorthEast,6,01,11,1
OTHER,NorthEast,5,02,13,16
OTHER,SouthEast,3,11,17,7
CONDUCT,Center,7,02,10,2
OTHER,SouthWest,3,04,16,5
THEFT,NorthWest,5,01,12,6
OTHER,Center,7,02,05,1
OTHER,Center,2,10,16,9
SEX,SouthWest,7,05,20,2
THEFT,NorthWest,4,10,01,1
THEFT,Center,7,10,08,3
THEFT,NorthEast,1,04,18,35
CONDUCT,Center,1,11,11,2
CONDUCT,NorthWest,5,01,05,1
OTHER,NorthWest,5,01,10,5
SEX,NorthEast,6,11,01,1
CONDUCT,NorthWest,3,08,08,1
SEX,NorthEast,3,11,14,1
OTHER,NorthWest,7,03,23,2
SEX,SouthEast,3,02,00,1
THEFT,SouthEast,7,03,06,1
THEFT,SouthWest,1,10,13,1
SEX,SouthEast,5,05,16,3
OTHER,SouthWest,4,08,04,2
MISSING PERSONS,Center,6,11,10,2
OTHER,SouthEast,2,11,13,7
SEX,SouthWest,5,08,14,1
THEFT,NorthWest,3,09,10,4
OTHER,SouthWest,4,11,21,4
CONDUCT,Center,5,01,11,1
FRAUD,SouthWest,7,01,09,1
DRUG/ALC,NorthEast,4,09,15,2
OTHER,NorthWest,1,11,10,3
TRESPASSING,NorthEast,7,08,07,2
OTHER,Center,5,05,08,7
OTHER,Center,5,07,22,5
OTHER,SouthWest,3,03,13,2
FRAUD,Center,6,05,19,2
OTHER,NorthEast,6,12,06,8
SEX,NorthEast,1,02,20,1
SEX,SouthWest,7,09,15,1
THEFT,Center,7,01,20,7
FRAUD,NorthEast,6,04,14,2
THEFT,NorthEast,4,04,01,8
CONDUCT,SouthEast,2,05,17,1
OTHER,Center,1,03,15,4
THEFT,NorthWest,1,10,18,7
CONDUCT,Center,2,06,01,1
OTHER,SouthWest,2,03,17,3
THEFT,NorthWest,1,05,00,1
OTHER,NorthEast,1,12,21,11
OTHER,NorthWest,3,09,12,7
THEFT,Center,7,12,02,1
OTHER,SouthWest,7,07,21,4
SEX,SouthEast,2,10,08,1
THEFT,NorthWest,1,11,12,3
THEFT,NorthEast,4,03,03,9
TRESPASSING,NorthEast,5,04,09,2
OTHER,NorthWest,3,02,19,3
SEX,NorthEast,6,01,07,2
SEX,Center,1,05,02,1
SEX,NorthWest,6,01,08,3
DRUG/ALC,NorthWest,7,08,16,3
FRAUD,SouthEast,7,08,16,1
OTHER,SouthWest,6,01,12,2
OTHER,NorthEast,1,11,22,9
THEFT,Center,3,05,03,4
OTHER,SouthEast,4,01,23,5
MISSING PERSONS,SouthEast,1,01,16,2
THEFT,SouthEast,7,09,07,1
THEFT,NorthWest,2,11,09,2
THEFT,Center,7,04,07,1
THEFT,NorthEast,3,09,22,13
THEFT,SouthEast,7,04,04,1
THEFT,Center,7,09,04,2
DRUG/ALC,Center,6,07,11,2
OTHER,SouthEast,4,09,00,14
OTHER,Center,4,04,00,2
SEX,NorthWest,5,04,21,2
THEFT,Center,5,08,09,4
SEX,NorthEast,6,04,20,8
THEFT,SouthWest,6,01,10,1
MISSING PERSONS,SouthWest,2,08,12,2
FRAUD,NorthEast,1,02,14,3
THEFT,NorthEast,6,03,19,27
OTHER,SouthWest,4,12,22,2
CONDUCT,SouthWest,2,06,11,1
SEX,Center,2,09,07,2
CONDUCT,NorthEast,4,09,16,1
THEFT,NorthEast,6,02,18,27
SEX,SouthEast,2,04,07,2
MISSING PERSONS,NorthEast,2,02,16,3
THEFT,SouthWest,1,01,02,1
OTHER,SouthEast,7,06,08,4
THEFT,NorthEast,3,08,02,9
TRESPASSING,Center,5,01,19,1
OTHER,NorthWest,4,05,17,3
THEFT,NorthEast,4,11,20,29
FRAUD,SouthEast,5,01,00,4
TRESPASSING,NorthEast,1,08,17,2
CONDUCT,NorthEast,3,08,07,7
CONDUCT,SouthEast,7,08,22,1
FRAUD,Center,2,04,05,1
CONDUCT,NorthEast,1,12,18,1
THEFT,NorthEast,3,06,12,26
SEX,NorthEast,1,08,03,3
FRAUD,NorthEast,4,06,12,5
OTHER,SouthEast,7,12,19,1
OTHER,SouthEast,3,12,11,1
MISSING PERSONS,NorthEast,3,05,14,1
MISSING PERSONS,SouthWest,4,07,20,2
SEX,NorthWest,4,09,19,1
THEFT,SouthWest,1,12,20,1
THEFT,Center,6,02,17,2
OTHER,SouthWest,4,02,08,3
CONDUCT,NorthEast,5,07,11,2
SEX,NorthEast,7,03,09,1
DRUG/ALC,Center,3,03,20,1
MISSING PERSONS,SouthEast,3,09,19,1
OTHER,SouthEast,3,06,15,10
MISSING PERSONS,SouthEast,7,09,11,1
CONDUCT,SouthWest,5,01,01,1
OTHER,NorthEast,3,06,10,22
MISSING PERSONS,SouthWest,5,04,17,1
CONDUCT,NorthEast,3,06,05,1
SEX,NorthEast,5,10,21,8
TRESPASSING,Center,3,12,07,2
SEX,Center,6,05,10,1
CONDUCT,Center,1,12,17,1
THEFT,NorthEast,7,07,20,30
FRAUD,Center,5,04,23,1
CONDUCT,SouthWest,2,12,15,2
CONDUCT,SouthWest,6,02,20,1
CONDUCT,SouthEast,6,10,23,1
OTHER,NorthEast,5,01,22,17
THEFT,SouthEast,2,06,16,4
SEX,SouthEast,2,09,04,1
MISSING PERSONS,NorthWest,7,04,23,2
MISSING PERSONS,SouthEast,1,05,20,1
SEX,NorthEast,4,09,17,2
OTHER,SouthEast,1,02,22,4
CONDUCT,Center,3,02,21,2
THEFT,SouthWest,2,11,02,1
OTHER,SouthEast,1,10,02,1
OTHER,SouthEast,4,01,05,4
CONDUCT,SouthEast,4,01,10,1
THEFT,Center,2,08,09,3
CONDUCT,NorthEast,4,01,15,1
TRESPASSING,NorthEast,4,09,03,1
THEFT,SouthEast,6,08,19,1
SEX,NorthWest,7,12,14,1
TRESPASSING,Center,4,05,22,1
TRESPASSING,NorthEast,4,12,13,1
SEX,SouthEast,4,04,18,4
OTHER,Center,4,04,14,6
OTHER,SouthEast,4,09,14,10
MISSING PERSONS,NorthEast,2,07,02,2
FRAUD,NorthEast,7,03,16,1
OTHER,NorthEast,4,05,19,21
FRAUD,SouthEast,1,11,14,1
FRAUD,NorthEast,1,02,00,4
DRUG/ALC,Center,4,07,16,1
OTHER,NorthWest,6,04,15,6
THEFT,NorthWest,5,11,09,1
TRESPASSING,NorthEast,1,04,12,1
CONDUCT,NorthEast,2,07,11,2
CONDUCT,NorthEast,7,06,18,4
MISSING PERSONS,NorthEast,1,09,10,2
THEFT,SouthEast,6,10,12,2
SEX,NorthEast,2,10,21,3
SEX,SouthEast,7,08,09,1
MISSING PERSONS,SouthWest,5,10,19,2
OTHER,SouthWest,3,05,07,2
OTHER,SouthEast,1,06,19,1
THEFT,NorthWest,7,09,21,4
THEFT,SouthWest,4,10,23,4
THEFT,SouthEast,6,11,18,7
CONDUCT,NorthEast,6,09,11,1
THEFT,NorthWest,1,01,09,1
SEX,Center,1,09,01,1
THEFT,SouthWest,3,07,12,1
OTHER,SouthEast,1,12,08,3
FRAUD,NorthEast,5,10,11,1
OTHER,NorthEast,2,01,22,6
THEFT,SouthEast,4,02,20,2
THEFT,NorthWest,6,03,17,7
OTHER,SouthWest,7,03,01,2
CONDUCT,Center,7,06,17,1
FRAUD,Center,7,06,09,1
SEX,Center,5,09,07,2
SEX,SouthEast,5,04,07,5
FRAUD,NorthEast,7,04,13,3
CONDUCT,NorthEast,3,06,23,1
FRAUD,SouthEast,2,01,00,1
OTHER,SouthWest,3,07,10,2
MISSING PERSONS,NorthEast,3,10,18,3
THEFT,SouthWest,7,06,20,1
CONDUCT,NorthEast,7,03,22,2
OTHER,NorthEast,6,10,15,25
SEX,SouthEast,1,03,03,1
CONDUCT,SouthEast,6,10,05,1
OTHER,SouthEast,6,10,10,9
THEFT,SouthEast,5,07,03,2
OTHER,Center,4,05,01,3
DRUG/ALC,NorthEast,7,07,00,1
SEX,NorthEast,3,01,16,2
SEX,SouthWest,1,08,16,1
OTHER,NorthWest,4,11,22,6
OTHER,NorthWest,2,03,11,4
THEFT,NorthEast,5,04,08,16
THEFT,NorthWest,2,05,16,3
DRUG/ALC,Center,6,01,13,3
OTHER,Center,5,02,11,13
DRUG/ALC,SouthWest,1,12,00,1
OTHER,SouthWest,7,02,17,2
SEX,SouthWest,4,07,00,1
TRESPASSING,NorthEast,2,11,07,4
THEFT,NorthEast,1,01,06,8
THEFT,Center,3,03,00,2
THEFT,SouthWest,3,08,06,1
THEFT,NorthWest,5,12,02,2
OTHER,NorthWest,3,05,15,4
SEX,NorthEast,4,06,14,5
THEFT,SouthWest,2,12,09,1
CONDUCT,NorthWest,7,01,11,1
THEFT,NorthEast,6,01,21,31
DRUG/ALC,NorthEast,6,08,15,2
THEFT,NorthWest,3,02,14,1
THEFT,NorthWest,6,02,01,3
MISSING PERSONS,Center,5,12,12,1
THEFT,NorthWest,5,01,20,5
OTHER,NorthWest,7,07,22,1
OTHER,SouthEast,4,06,17,5
CONDUCT,NorthEast,1,11,13,1
OTHER,NorthWest,7,05,08,2
OTHER,Center,5,03,23,4
DRUG/ALC,SouthEast,1,06,12,1
OTHER,Center,7,01,10,5
THEFT,NorthWest,5,10,08,2
CONDUCT,NorthWest,2,11,15,1
MISSING PERSONS,NorthEast,6,04,00,1
CONDUCT,NorthEast,5,01,13,1
SEX,NorthEast,6,12,05,2
OTHER,NorthEast,1,05,17,23
THEFT,NorthWest,1,11,20,4
OTHER,NorthWest,2,02,23,1
OTHER,Center,2,03,05,2
TRESPASSING,SouthEast,4,02,18,1
CONDUCT,Center,2,03,10,1
OTHER,NorthEast,5,06,04,2
OTHER,SouthWest,6,04,07,3
TRESPASSING,NorthEast,5,06,11,3
CONDUCT,SouthEast,2,12,21,1
OTHER,SouthWest,3,06,21,5
THEFT,NorthEast,5,11,06,7
SEX,NorthEast,1,09,19,3
OTHER,SouthEast,7,08,13,3
OTHER,Center,1,10,00,14
SEX,NorthEast,1,02,12,6
MISSING PERSONS,NorthEast,2,06,06,1
CONDUCT,NorthWest,5,02,10,1
CONDUCT,SouthEast,7,04,14,2
SEX,SouthEast,1,05,14,2
OTHER,Center,1,05,18,11
THEFT,Center,7,01,12,5
OTHER,NorthWest,5,02,05,1
OTHER,Center,6,06,20,5
CONDUCT,NorthWest,1,01,15,1
DRUG/ALC,SouthEast,6,03,15,1
SEX,SouthEast,5,01,12,1
DRUG/ALC,NorthEast,6,03,10,4
CONDUCT,Center,4,12,19,1
THEFT,SouthWest,5,12,09,2
THEFT,SouthWest,1,04,23,2
DRUG/ALC,NorthEast,7,07,14,1
OTHER,Center,4,08,22,2
FRAUD,NorthWest,6,03,15,1
THEFT,Center,6,03,01,6
THEFT,Center,3,03,14,5
THEFT,NorthWest,2,01,20,3
SEX,NorthEast,4,06,00,8
MISSING PERSONS,Center,4,10,15,2
OTHER,NorthEast,7,04,16,19
SEX,NorthEast,3,05,20,2
SEX,SouthWest,7,11,14,1
THEFT,NorthWest,3,02,00,5
THEFT,SouthEast,2,07,03,1
CONDUCT,SouthEast,1,02,13,2
OTHER,NorthWest,5,03,11,2
THEFT,NorthEast,2,04,08,12
THEFT,NorthWest,5,05,16,7
TRESPASSING,NorthEast,5,11,07,1
THEFT,SouthEast,6,09,03,1
OTHER,Center,2,02,11,7
THEFT,Center,6,04,03,2
DRUG/ALC,NorthEast,4,11,14,1
OTHER,NorthWest,1,05,19,4
TRESPASSING,NorthEast,4,08,19,1
THEFT,SouthEast,6,12,13,1
THEFT,NorthEast,4,01,09,11
OTHER,NorthEast,2,06,04,7
CONDUCT,Center,2,08,15,1
FRAUD,NorthEast,3,01,09,2
MISSING PERSONS,SouthEast,2,05,09,2
FRAUD,SouthWest,1,08,09,1
MISSING PERSONS,NorthEast,6,04,14,3
CONDUCT,Center,5,03,10,1
CONDUCT,SouthEast,5,12,21,1
CONDUCT,Center,7,01,23,2
MISSING PERSONS,Center,6,05,19,1
SEX,NorthEast,3,09,15,5
THEFT,Center,1,08,20,8
SEX,SouthEast,3,09,10,2
THEFT,NorthEast,2,11,06,5
OTHER,Center,4,09,02,4
OTHER,NorthWest,7,10,16,4
OTHER,NorthEast,7,03,13,15
SEX,NorthEast,6,12,23,7
TRESPASSING,NorthEast,3,07,23,1
OTHER,Center,2,03,23,7
TRESPASSING,NorthEast,5,01,01,2
OTHER,SouthWest,5,07,04,1
THEFT,NorthWest,2,10,08,4
SEX,SouthEast,1,11,12,5
CONDUCT,NorthWest,5,11,15,1
OTHER,NorthEast,3,07,21,20
SEX,NorthEast,7,09,08,4
OTHER,Center,1,10,14,3
SEX,SouthEast,1,10,18,3
CONDUCT,NorthEast,2,01,13,1
CONDUCT,Center,7,09,00,4
DRUG/ALC,NorthEast,1,03,02,1
OTHER,NorthWest,5,02,23,2
SEX,Center,7,07,03,3
OTHER,SouthEast,1,04,14,3
SEX,Center,1,04,18,1
CONDUCT,Center,7,05,18,1
SEX,SouthEast,1,09,18,7
OTHER,Center,1,09,14,2
SEX,NorthEast,7,10,08,7
DRUG/ALC,NorthEast,5,01,02,4
THEFT,NorthWest,6,07,08,3
THEFT,Center,3,11,14,3
THEFT,Center,6,11,01,2
FRAUD,NorthWest,4,08,00,2
THEFT,NorthWest,6,05,22,5
THEFT,NorthWest,3,08,00,2
SEX,SouthEast,4,12,16,3
SEX,SouthWest,6,05,07,1
THEFT,NorthWest,2,09,08,2
OTHER,Center,2,08,11,9
DRUG/ALC,NorthEast,6,11,10,4
MISSING PERSONS,NorthWest,3,12,16,2
FRAUD,NorthEast,7,05,09,2
SEX,NorthEast,3,10,15,2
OTHER,SouthEast,5,06,21,9
SEX,NorthEast,1,04,17,7
OTHER,Center,4,02,22,2
CONDUCT,NorthEast,7,05,17,4
SEX,SouthEast,3,10,10,1
OTHER,Center,4,10,02,6
TRESPASSING,NorthEast,5,03,07,2
OTHER,NorthWest,7,09,16,2
DRUG/ALC,NorthEast,4,03,14,1
DRUG/ALC,NorthEast,5,12,20,2
MISSING PERSONS,Center,6,01,11,2
MISSING PERSONS,SouthWest,3,05,09,2
OTHER,NorthWest,5,11,11,6
OTHER,Center,1,01,05,1
SEX,NorthWest,7,11,06,1
THEFT,SouthEast,6,10,03,2
CONDUCT,Center,6,01,02,1
OTHER,NorthEast,7,11,13,26
OTHER,SouthWest,7,04,12,4
OTHER,NorthWest,2,06,07,3
THEFT,NorthEast,2,03,06,5
THEFT,SouthEast,5,08,06,1
TRESPASSING,NorthEast,6,08,20,1
THEFT,SouthWest,3,07,03,1
SEX,NorthEast,7,12,02,5
OTHER,NorthWest,1,01,11,2
TRESPASSING,NorthEast,4,06,22,1
THEFT,Center,6,01,07,1
THEFT,SouthEast,6,01,04,2
SEX,NorthWest,1,10,17,2
TRESPASSING,NorthEast,4,03,18,1
DRUG/ALC,SouthWest,4,01,20,1
OTHER,Center,4,06,19,8
MISSING PERSONS,NorthEast,4,04,10,3
FRAUD,SouthWest,1,02,09,1
CONDUCT,Center,6,12,20,1
CONDUCT,NorthWest,5,03,15,1
OTHER,NorthEast,4,07,13,16
THEFT,Center,1,02,20,11
THEFT,SouthWest,7,04,10,1
THEFT,SouthWest,6,12,17,6
SEX,NorthEast,7,01,20,4
SEX,Center,4,04,01,1
OTHER,Center,2,11,23,8
OTHER,Center,4,12,08,6
OTHER,SouthWest,6,01,03,6
OTHER,SouthEast,2,06,21,6
FRAUD,NorthWest,6,02,10,1
SEX,SouthWest,5,09,10,3
THEFT,Center,3,11,00,7
THEFT,NorthWest,3,08,14,3
SEX,NorthEast,1,10,19,5
THEFT,NorthWest,6,08,01,2
SEX,SouthEast,6,12,11,1
OTHER,Center,3,07,07,4
DRUG/ALC,SouthEast,4,08,14,1
OTHER,Center,1,09,00,9
DRUG/ALC,NorthEast,2,12,20,3
OTHER,SouthEast,1,04,00,4
CONDUCT,NorthEast,5,12,04,1
TRESPASSING,NorthEast,2,03,07,1
TRESPASSING,SouthEast,5,08,07,1
OTHER,NorthWest,2,11,11,6
OTHER,NorthWest,4,03,22,3
THEFT,Center,3,05,12,3
FRAUD,Center,4,05,12,1
CONDUCT,NorthEast,1,03,13,2
OTHER,NorthWest,3,10,20,3
DRUG/ALC,NorthEast,2,01,02,1
MISSING PERSONS,Center,3,06,14,1
DRUG/ALC,NorthEast,4,03,00,5
SEX,SouthWest,1,02,16,1
OTHER,Center,3,05,10,5
FRAUD,NorthEast,6,01,13,1
OTHER,NorthWest,4,06,18,6
OTHER,Center,1,01,23,2
OTHER,SouthEast,3,07,04,1
THEFT,SouthWest,3,02,06,1
FRAUD,SouthEast,1,05,03,1
SEX,NorthEast,6,06,10,5
OTHER,SouthWest,7,08,17,4
THEFT,NorthWest,5,09,08,3
FRAUD,NorthEast,1,04,22,1
OTHER,Center,5,08,11,6
THEFT,NorthWest,1,03,20,7
MISSING PERSONS,NorthWest,5,07,14,1
SEX,NorthWest,1,04,19,1
CONDUCT,NorthWest,7,05,19,1
CONDUCT,NorthWest,3,05,11,1
SEX,NorthEast,1,06,02,7
OTHER,NorthWest,1,06,01,2
OTHER,NorthWest,5,08,05,1
OTHER,SouthEast,7,02,13,1
THEFT,NorthEast,3,06,03,4
SEX,NorthEast,1,08,12,3
SEX,NorthWest,1,07,09,1
OTHER,Center,5,11,23,11
OTHER,NorthWest,3,01,08,4
DRUG/ALC,NorthWest,4,12,09,1
TRESPASSING,SouthWest,4,05,08,1
OTHER,NorthEast,3,04,20,10
SEX,NorthWest,4,02,03,1
CONDUCT,NorthEast,1,04,16,2
SEX,NorthEast,7,05,16,5
THEFT,NorthEast,5,03,06,2
THEFT,SouthEast,2,08,06,3
OTHER,NorthWest,5,06,07,1
CONDUCT,Center,2,11,10,2
OTHER,SouthWest,4,06,13,2
OTHER,Center,2,11,05,1
OTHER,NorthWest,7,01,15,4
FRAUD,NorthWest,1,10,22,1
OTHER,Center,2,05,04,5
OTHER,NorthEast,3,12,23,22
MISSING PERSONS,NorthEast,7,01,00,3
THEFT,NorthEast,3,07,16,15
OTHER,NorthEast,6,09,15,11
FRAUD,NorthEast,4,07,16,1
OTHER,SouthWest,5,12,11,5
CONDUCT,Center,4,02,13,1
OTHER,Center,6,04,10,7
OTHER,Center,7,12,17,2
TRESPASSING,Center,2,05,11,2
OTHER,SouthEast,6,09,10,2
DRUG/ALC,Center,7,03,16,7
DRUG/ALC,NorthEast,4,12,06,2
OTHER,NorthEast,2,07,15,24
MISSING PERSONS,Center,6,07,13,2
THEFT,SouthWest,4,01,00,1
MISSING PERSONS,Center,5,05,06,2
FRAUD,NorthEast,1,08,00,4
THEFT,SouthWest,2,03,02,2
OTHER,SouthEast,2,07,10,7
THEFT,SouthWest,4,09,23,2
THEFT,NorthWest,7,10,21,6
CONDUCT,SouthEast,1,12,19,1
CONDUCT,NorthEast,6,10,11,3
THEFT,NorthWest,5,03,09,3
MISSING PERSONS,SouthWest,3,11,16,1
SEX,Center,1,10,01,2
SEX,NorthEast,6,07,21,7
THEFT,SouthEast,2,07,12,4
OTHER,NorthEast,7,12,18,21
FRAUD,NorthEast,5,09,11,1
OTHER,SouthWest,7,01,07,1
OTHER,SouthEast,1,08,22,4
FRAUD,SouthWest,6,12,15,3
MISSING PERSONS,NorthEast,7,09,23,1
THEFT,SouthEast,6,02,19,1
THEFT,Center,2,02,09,2
THEFT,Center,6,04,12,6
MISSING PERSONS,Center,3,09,17,2
OTHER,SouthWest,1,07,18,4
SEX,NorthEast,2,09,21,7
THEFT,SouthEast,6,09,12,1
MISSING PERSONS,NorthEast,1,10,10,2
CONDUCT,SouthEast,5,07,23,1
MISSING PERSONS,SouthEast,1,10,15,1
OTHER,SouthEast,2,05,07,3
OTHER,SouthWest,5,06,15,2
OTHER,NorthEast,6,05,20,15
OTHER,SouthWest,4,07,01,3
THEFT,NorthWest,6,11,17,2
MISSING PERSONS,NorthEast,6,10,02,2
THEFT,SouthEast,6,03,18,3
SEX,Center,4,11,12,2
OTHER,NorthEast,4,01,11,11
SEX,SouthWest,4,06,09,1
OTHER,NorthWest,5,05,21,2
SEX,Center,4,05,00,1
CONDUCT,NorthEast,4,07,22,2
CONDUCT,NorthEast,4,05,08,3
OTHER,SouthEast,4,10,14,6
SEX,Center,3,06,20,4
THEFT,NorthEast,5,12,00,13
SEX,SouthEast,7,02,09,2
THEFT,NorthEast,7,04,21,13
CONDUCT,NorthWest,6,04,11,1
SEX,SouthEast,1,11,03,1
CONDUCT,NorthEast,7,11,22,2
TRESPASSING,SouthWest,1,04,16,1
MISSING PERSONS,NorthEast,3,03,12,2
OTHER,NorthWest,1,07,13,2
SEX,NorthEast,4,10,17,6
THEFT,SouthEast,4,08,20,3
THEFT,NorthEast,2,12,14,18
THEFT,SouthEast,6,06,22,5
MISSING PERSONS,NorthWest,1,04,10,1
FRAUD,SouthWest,7,03,12,1
OTHER,SouthEast,1,09,02,3
OTHER,Center,1,04,02,2
DRUG/ALC,Center,1,02,14,4
OTHER,NorthEast,3,12,05,3
MISSING PERSONS,NorthEast,7,01,14,4
THEFT,NorthWest,2,03,09,2
CONDUCT,NorthEast,3,12,10,5
CONDUCT,SouthEast,3,12,15,1
CONDUCT,SouthEast,6,09,23,1
FRAUD,NorthEast,2,09,11,1
OTHER,NorthEast,1,03,22,19
THEFT,SouthWest,3,06,16,1
THEFT,SouthEast,5,07,12,2
FRAUD,NorthEast,1,08,14,1
CONDUCT,SouthWest,4,09,12,1
MISSING PERSONS,SouthWest,2,02,12,2
FRAUD,NorthEast,6,07,11,1
MISSING PERSONS,SouthWest,2,09,19,1
OTHER,SouthEast,5,05,07,1
OTHER,SouthWest,2,06,15,1
THEFT,Center,5,02,09,1
OTHER,Center,1,06,17,16
SEX,NorthEast,5,09,21,6
OTHER,Center,5,05,04,1
THEFT,SouthWest,4,09,05,1
OTHER,SouthEast,1,05,01,3
CONDUCT,NorthWest,3,11,21,2
THEFT,NorthEast,6,11,19,32
SEX,SouthWest,6,06,21,2
SEX,SouthEast,2,01,03,1
THEFT,NorthWest,3,04,22,6
MISSING PERSONS,Center,5,09,13,4
OTHER,SouthWest,2,12,11,1
CONDUCT,SouthEast,6,01,00,1
SEX,Center,2,10,07,2
CONDUCT,NorthEast,4,10,16,1
SEX,SouthWest,3,04,07,1
CONDUCT,NorthWest,4,03,13,1
OTHER,NorthEast,1,06,18,18
OTHER,SouthEast,5,07,10,3
TRESPASSING,Center,1,03,19,1
OTHER,NorthEast,5,07,15,25
FRAUD,SouthEast,1,03,00,1
DRUG/ALC,Center,2,10,11,3
OTHER,NorthEast,4,06,01,9
DRUG/ALC,NorthEast,5,04,23,2
THEFT,Center,6,08,17,4
MISSING PERSONS,SouthEast,3,08,12,2
OTHER,SouthWest,4,08,08,4
DRUG/ALC,NorthEast,1,12,09,2
SEX,NorthEast,4,07,09,6
CONDUCT,SouthWest,4,06,22,1
SEX,NorthEast,4,04,19,3
THEFT,Center,7,10,04,1
FRAUD,NorthEast,3,03,20,1
THEFT,NorthEast,4,03,20,30
THEFT,NorthEast,5,12,14,29
OTHER,NorthEast,6,01,16,25
OTHER,SouthEast,4,10,00,3
TRESPASSING,NorthEast,1,02,17,2
CONDUCT,SouthWest,4,03,18,1
THEFT,NorthEast,3,02,02,6
FRAUD,NorthEast,4,02,02,1
MISSING PERSONS,NorthEast,2,08,16,1
THEFT,SouthEast,7,10,07,1
THEFT,NorthEast,3,10,22,16
THEFT,NorthEast,6,08,18,22
THEFT,Center,7,01,03,3
SEX,NorthEast,7,11,09,1
SEX,NorthEast,1,02,03,2
