category,hood,weekday,month,hour,count
THEFT,NorthEast,1,01,18,1
OTHER,Center,3,01,20,1
THEFT,NorthEast,2,01,03,1
THEFT,NorthEast,1,01,18,1
THEFT,NorthEast,1,01,10,1
THEFT,NorthEast,2,01,10,1
THEFT,NorthEast,5,01,10,1
OTHER,NorthEast,2,01,09,1
THEFT,NorthEast,2,01,10,1
THEFT,SouthEast,7,02,18,1
OTHER,SouthEast,1,02,17,1
THEFT,Center,1,02,17,1
THEFT,SouthEast,1,02,18,1
THEFT,SouthEast,1,02,23,1
THEFT,SouthWest,2,02,18,1
THEFT,NorthEast,2,02,17,1
THEFT,NorthEast,2,02,19,1
THEFT,NorthEast,2,02,21,1
OTHER,NorthEast,3,02,06,1
THEFT,NorthEast,3,02,10,1
THEFT,NorthEast,3,02,11,1
THEFT,NorthEast,6,02,01,1
THEFT,NorthEast,3,02,12,1
THEFT,NorthEast,3,02,07,1
THEFT,NorthEast,1,02,15,1
THEFT,NorthEast,3,02,15,1
THEFT,NorthEast,3,02,17,1
OTHER,NorthEast,3,02,10,1
THEFT,NorthEast,2,02,13,1
THEFT,Center,1,02,12,1
THEFT,Center,3,02,18,1
THEFT,NorthWest,3,02,17,1
THEFT,SouthWest,2,02,21,1
THEFT,SouthWest,2,02,21,1
THEFT,SouthWest,5,02,15,1
THEFT,NorthWest,3,02,00,1
THEFT,SouthWest,3,02,00,1
THEFT,NorthWest,2,02,18,1
OTHER,SouthWest,6,02,03,1
THEFT,SouthWest,7,02,12,1
THEFT,SouthWest,2,02,15,1
OTHER,NorthWest,3,02,11,1
THEFT,NorthWest,3,02,13,1
THEFT,NorthEast,3,02,18,1
THEFT,SouthEast,3,02,11,1
THEFT,NorthEast,2,02,13,1
THEFT,NorthEast,5,01,13,1
THEFT,NorthEast,1,02,20,1
THEFT,NorthEast,5,01,18,1
THEFT,NorthEast,1,02,00,1
THEFT,NorthEast,1,01,10,1
THEFT,NorthEast,2,02,12,1
THEFT,NorthEast,3,02,15,1
THEFT,NorthEast,2,02,19,1
THEFT,NorthEast,6,02,08,1
THEFT,NorthEast,6,02,23,1
THEFT,NorthEast,6,02,19,1
THEFT,NorthEast,2,02,22,1
OTHER,NorthEast,2,02,23,1
THEFT,NorthEast,3,02,06,1
THEFT,NorthEast,7,01,17,1
THEFT,NorthEast,2,01,20,1
THEFT,NorthEast,6,01,08,1
THEFT,NorthEast,2,01,18,1
THEFT,NorthEast,2,01,18,1
THEFT,NorthEast,2,01,20,1
THEFT,NorthEast,2,01,23,1
THEFT,NorthEast,5,01,01,1
THEFT,NorthEast,4,01,21,1
THEFT,NorthEast,3,02,18,1
THEFT,NorthEast,3,02,19,1
THEFT,NorthEast,3,02,20,1
THEFT,NorthEast,3,02,17,1
THEFT,NorthEast,4,02,09,1
THEFT,NorthEast,3,02,08,1
THEFT,NorthEast,3,02,11,1
OTHER,NorthEast,4,01,08,1
THEFT,NorthEast,1,01,13,1
OTHER,NorthEast,2,02,13,1
OTHER,NorthEast,3,02,07,1
THEFT,NorthEast,4,02,16,1
THEFT,NorthEast,5,02,12,1
THEFT,NorthEast,4,02,09,1
OTHER,NorthEast,5,01,21,1
THEFT,NorthEast,5,02,22,1
THEFT,NorthEast,4,02,10,1
OTHER,Center,4,02,15,1
THEFT,NorthWest,4,02,13,1
THEFT,NorthEast,4,02,19,1
THEFT,NorthEast,4,02,19,1
THEFT,NorthEast,4,02,21,1
THEFT,NorthEast,4,02,11,1
THEFT,SouthWest,4,02,00,1
THEFT,SouthWest,4,02,09,1
THEFT,NorthEast,2,02,12,1
THEFT,NorthEast,4,02,14,1
THEFT,NorthEast,2,02,09,1
THEFT,NorthEast,4,02,11,1
THEFT,NorthEast,4,02,17,1
THEFT,NorthEast,4,02,18,1
THEFT,NorthEast,4,02,18,1
THEFT,NorthEast,4,02,19,1
THEFT,Center,7,02,14,1
OTHER,Center,4,02,18,1
THEFT,Center,5,02,00,1
THEFT,NorthEast,3,02,16,1
THEFT,NorthEast,4,02,20,1
THEFT,NorthEast,4,02,22,1
THEFT,NorthEast,2,02,02,1
THEFT,NorthEast,5,02,09,1
OTHER,NorthEast,5,02,18,1
OTHER,NorthEast,5,02,05,1
THEFT,NorthEast,5,02,13,1
THEFT,NorthEast,5,02,13,1
THEFT,NorthEast,4,02,09,1
THEFT,NorthEast,3,02,21,1
OTHER,NorthEast,1,02,14,1
THEFT,NorthEast,1,02,20,1
OTHER,NorthEast,1,02,15,1
THEFT,NorthEast,4,02,18,1
THEFT,NorthEast,4,01,14,1
OTHER,NorthEast,1,02,08,1
THEFT,NorthEast,2,02,10,1
THEFT,NorthEast,2,02,11,1
THEFT,NorthEast,2,02,14,1
THEFT,NorthEast,2,01,09,1
OTHER,NorthEast,2,02,14,1
THEFT,NorthEast,6,02,23,1
THEFT,NorthEast,2,02,16,1
THEFT,NorthEast,2,02,20,1
THEFT,NorthEast,3,02,06,1
THEFT,NorthEast,2,02,11,1
THEFT,NorthEast,2,02,21,1
OTHER,NorthEast,3,02,22,1
THEFT,NorthEast,2,02,22,1
OTHER,NorthEast,6,01,14,1
THEFT,NorthEast,2,02,21,1
OTHER,NorthEast,3,02,17,1
OTHER,NorthEast,3,02,11,1
THEFT,NorthEast,3,02,02,1
THEFT,NorthEast,3,02,20,1
THEFT,NorthEast,3,02,20,1
OTHER,NorthEast,6,02,08,1
THEFT,NorthEast,4,02,11,1
THEFT,NorthEast,4,02,06,1
OTHER,NorthEast,4,02,14,1
THEFT,NorthEast,3,02,22,1
THEFT,NorthEast,2,02,18,1
THEFT,NorthEast,4,02,12,1
THEFT,NorthEast,4,02,18,1
THEFT,NorthEast,4,02,19,1
THEFT,NorthEast,4,02,18,1
THEFT,NorthEast,4,02,19,1
OTHER,NorthEast,5,02,01,1
THEFT,NorthEast,4,02,20,1
OTHER,NorthEast,4,02,23,1
THEFT,NorthEast,5,02,10,1
OTHER,NorthEast,5,02,14,1
THEFT,NorthEast,4,02,20,1
THEFT,NorthEast,5,02,10,1
THEFT,NorthEast,3,02,09,1
THEFT,NorthEast,5,02,10,1
THEFT,NorthEast,5,02,15,1
THEFT,NorthEast,5,02,20,1
THEFT,NorthWest,4,02,16,1
THEFT,SouthWest,4,02,22,1
OTHER,NorthWest,4,02,00,1
THEFT,NorthWest,4,02,21,1
THEFT,NorthWest,5,02,12,1
THEFT,NorthWest,4,02,02,1
THEFT,NorthWest,5,02,19,1
OTHER,SouthWest,5,02,16,1
THEFT,SouthWest,5,02,20,1
THEFT,NorthEast,1,01,04,1
THEFT,NorthEast,5,02,18,1
THEFT,NorthEast,5,02,21,1
THEFT,NorthEast,5,02,18,1
THEFT,NorthEast,5,02,19,1
THEFT,NorthEast,5,02,18,1
THEFT,NorthEast,6,02,11,1
THEFT,NorthEast,5,02,00,1
THEFT,NorthEast,6,02,12,1
OTHER,Center,6,02,12,1
THEFT,NorthEast,6,02,14,1
THEFT,NorthEast,7,02,12,1
THEFT,NorthEast,6,02,20,1
OTHER,NorthEast,7,02,13,1
THEFT,SouthWest,3,02,14,1
THEFT,NorthEast,5,01,23,1
THEFT,NorthEast,1,02,18,1
THEFT,NorthEast,2,02,08,1
OTHER,NorthEast,2,02,08,1
THEFT,NorthEast,1,02,01,1
OTHER,NorthEast,4,02,22,1
THEFT,NorthEast,5,02,17,1
THEFT,NorthWest,3,02,11,1
THEFT,NorthWest,3,02,11,1
THEFT,NorthWest,3,02,12,1
THEFT,NorthEast,3,02,14,1
THEFT,NorthEast,4,02,14,1
THEFT,NorthEast,4,02,18,1
THEFT,NorthWest,5,02,02,1
THEFT,NorthEast,5,02,00,1
THEFT,NorthWest,7,02,20,1
OTHER,NorthWest,5,02,02,1
THEFT,NorthEast,4,02,16,1
THEFT,NorthWest,2,02,23,1
THEFT,NorthEast,4,02,19,1
THEFT,NorthWest,7,02,23,1
THEFT,NorthWest,2,02,16,1
THEFT,NorthEast,3,02,12,1
THEFT,NorthWest,5,02,12,1
THEFT,NorthWest,3,02,09,1
THEFT,NorthWest,5,02,05,1
THEFT,NorthEast,5,02,18,1
OTHER,NorthEast,6,02,00,1
OTHER,NorthEast,3,02,18,1
THEFT,NorthEast,5,02,18,1
THEFT,NorthEast,5,02,19,1
THEFT,NorthEast,6,02,16,1
OTHER,NorthEast,6,02,11,1
OTHER,NorthEast,5,02,21,1
THEFT,NorthEast,5,02,23,1
THEFT,NorthEast,6,02,15,1
THEFT,NorthEast,6,02,17,1
OTHER,NorthEast,6,02,18,1
THEFT,NorthEast,6,02,16,1
OTHER,NorthEast,6,02,19,1
THEFT,NorthEast,6,02,19,1
THEFT,NorthEast,6,02,20,1
THEFT,NorthEast,6,02,22,1
THEFT,NorthEast,6,02,20,1
THEFT,NorthEast,6,02,22,1
THEFT,NorthEast,6,02,20,1
THEFT,Center,6,02,19,1
THEFT,Center,7,02,02,1
THEFT,NorthWest,6,02,23,1
THEFT,NorthEast,3,02,13,1
THEFT,Center,5,02,20,1
THEFT,Center,5,02,21,1
THEFT,NorthEast,5,02,23,1
THEFT,NorthEast,5,02,20,1
THEFT,NorthEast,6,02,18,1
THEFT,NorthEast,6,02,20,1
OTHER,Center,6,02,22,1
THEFT,NorthEast,7,02,00,1
THEFT,NorthEast,7,02,12,1
THEFT,NorthEast,5,02,22,1
THEFT,NorthEast,6,02,17,1
THEFT,NorthEast,6,02,22,1
THEFT,NorthEast,6,02,08,1
THEFT,NorthEast,5,02,22,1
THEFT,NorthEast,7,02,10,1
OTHER,NorthEast,7,02,08,1
OTHER,NorthEast,7,02,02,1
THEFT,NorthEast,7,02,12,1
THEFT,NorthEast,7,02,13,1
OTHER,NorthEast,5,02,14,1
THEFT,NorthEast,7,02,00,1
THEFT,NorthEast,6,02,11,1
THEFT,NorthEast,7,02,17,1
THEFT,NorthEast,5,02,19,1
THEFT,NorthEast,7,01,15,1
OTHER,NorthEast,4,01,23,1
THEFT,NorthEast,2,01,18,1
THEFT,NorthEast,3,01,12,1
THEFT,NorthEast,7,02,03,1
THEFT,NorthEast,6,02,23,1
OTHER,NorthEast,7,02,00,1
THEFT,NorthEast,5,01,06,1
THEFT,NorthEast,7,02,10,1
THEFT,NorthEast,7,02,00,1
THEFT,NorthEast,7,02,00,1
THEFT,NorthEast,7,02,11,1
OTHER,NorthEast,4,01,18,1
THEFT,NorthEast,5,02,22,1
THEFT,NorthEast,7,02,10,1
THEFT,NorthEast,7,02,15,1
THEFT,NorthEast,3,01,21,1
THEFT,NorthEast,7,02,15,1
THEFT,NorthEast,6,02,17,1
THEFT,NorthEast,3,01,21,1
THEFT,NorthEast,7,02,21,1
OTHER,NorthEast,7,01,20,1
THEFT,NorthEast,7,02,20,1
THEFT,NorthEast,4,01,16,1
OTHER,NorthWest,7,02,18,1
THEFT,NorthWest,6,02,11,1
THEFT,NorthWest,7,02,17,1
THEFT,NorthEast,7,02,11,1
THEFT,NorthEast,3,01,13,1
THEFT,NorthEast,5,02,02,1
THEFT,NorthEast,6,02,01,1
THEFT,NorthEast,5,02,08,1
THEFT,NorthEast,6,02,00,1
OTHER,NorthEast,5,02,22,1
THEFT,NorthEast,6,02,19,1
THEFT,NorthEast,6,02,20,1
THEFT,NorthEast,6,02,22,1
THEFT,NorthEast,6,02,19,1
THEFT,NorthEast,6,02,23,1
OTHER,NorthEast,6,02,17,1
THEFT,NorthEast,7,02,04,1
OTHER,NorthEast,7,01,08,1
THEFT,NorthEast,5,02,23,1
THEFT,NorthEast,6,02,02,1
OTHER,NorthEast,6,02,01,1
OTHER,NorthEast,6,02,21,1
THEFT,NorthEast,5,02,18,1
OTHER,NorthEast,6,02,18,1
THEFT,NorthEast,6,02,17,1
OTHER,NorthEast,6,02,17,1
THEFT,NorthEast,7,02,19,1
OTHER,Center,1,02,18,1
THEFT,NorthEast,7,02,13,1
THEFT,NorthEast,1,02,22,1
THEFT,NorthEast,1,02,00,1
THEFT,NorthEast,1,02,01,1
OTHER,NorthEast,1,02,22,1
THEFT,NorthEast,1,02,00,1
THEFT,NorthEast,7,02,21,1
THEFT,NorthEast,5,02,18,1
THEFT,NorthEast,2,02,08,1
THEFT,NorthEast,1,02,10,1
THEFT,NorthEast,1,02,13,1
THEFT,NorthEast,1,02,13,1
THEFT,NorthEast,6,01,10,1
OTHER,NorthEast,1,02,23,1
THEFT,NorthEast,7,02,16,1
THEFT,NorthEast,1,02,19,1
THEFT,Center,1,02,12,1
OTHER,Center,6,02,21,1
THEFT,Center,6,02,09,1
THEFT,NorthEast,7,02,11,1
THEFT,Center,1,02,16,1
THEFT,NorthEast,6,02,13,1
THEFT,NorthEast,7,02,18,1
THEFT,NorthEast,1,02,14,1
THEFT,NorthEast,1,02,08,1
OTHER,NorthEast,7,02,16,1
THEFT,NorthEast,1,02,16,1
THEFT,NorthEast,1,02,16,1
OTHER,NorthEast,6,02,05,1
OTHER,NorthEast,1,02,14,1
THEFT,NorthEast,1,02,16,1
THEFT,NorthEast,1,02,20,1
OTHER,NorthEast,1,02,20,1
OTHER,NorthEast,7,02,12,1
THEFT,NorthEast,1,02,17,1
OTHER,NorthEast,2,02,21,1
THEFT,NorthEast,4,01,19,1
THEFT,NorthEast,6,01,19,1
OTHER,NorthEast,6,01,02,1
OTHER,NorthEast,5,01,17,1
THEFT,NorthEast,6,02,06,1
THEFT,NorthEast,2,02,18,1
THEFT,NorthEast,1,02,17,1
THEFT,NorthEast,4,02,01,1
THEFT,NorthEast,3,02,01,1
OTHER,NorthEast,3,02,00,1
THEFT,NorthEast,2,02,15,1
THEFT,NorthEast,2,02,20,1
THEFT,NorthEast,6,01,09,1
THEFT,NorthEast,3,02,18,1
THEFT,NorthEast,4,02,10,1
THEFT,NorthEast,7,02,01,1
THEFT,NorthEast,3,12,18,1
THEFT,NorthEast,6,01,15,1
THEFT,NorthEast,3,02,19,1
THEFT,NorthEast,4,02,09,1
THEFT,NorthEast,4,01,09,1
THEFT,NorthEast,4,02,18,1
THEFT,NorthEast,3,02,19,1
THEFT,NorthEast,4,02,20,1
THEFT,NorthEast,4,02,17,1
OTHER,NorthEast,1,02,17,1
THEFT,NorthEast,1,02,21,1
THEFT,NorthEast,7,02,19,1
THEFT,NorthEast,1,02,13,1
THEFT,NorthEast,1,02,18,1
THEFT,NorthEast,2,02,06,1
THEFT,NorthEast,7,02,09,1
THEFT,NorthEast,7,02,09,1
THEFT,NorthEast,3,02,16,1
THEFT,NorthEast,2,02,11,1
THEFT,NorthEast,2,02,10,1
THEFT,NorthEast,1,02,00,1
THEFT,NorthEast,2,02,12,1
THEFT,NorthEast,2,02,12,1
OTHER,NorthWest,5,02,05,1
THEFT,NorthWest,7,02,14,1
THEFT,NorthWest,2,02,10,1
THEFT,NorthWest,2,02,11,1
THEFT,NorthWest,2,02,13,1
THEFT,NorthWest,2,02,10,1
THEFT,NorthEast,4,02,23,1
THEFT,NorthEast,5,02,03,1
THEFT,NorthEast,7,02,01,1
THEFT,NorthEast,4,02,09,1
THEFT,NorthEast,2,02,21,1
THEFT,NorthEast,4,02,19,1
THEFT,NorthEast,5,02,10,1
THEFT,NorthEast,4,02,18,1
THEFT,NorthEast,6,02,17,1
THEFT,NorthEast,5,02,19,1
THEFT,NorthEast,6,02,15,1
THEFT,NorthEast,6,02,20,1
THEFT,NorthEast,6,02,19,1
THEFT,NorthEast,7,02,00,1
THEFT,NorthEast,7,02,00,1
THEFT,NorthWest,1,02,21,1
THEFT,Center,2,02,07,1
THEFT,NorthWest,1,02,17,1
OTHER,Center,1,02,08,1
THEFT,NorthEast,2,02,18,1
THEFT,NorthEast,7,02,15,1
THEFT,NorthEast,2,02,17,1
OTHER,NorthEast,6,02,17,1
THEFT,NorthEast,6,02,10,1
THEFT,NorthEast,6,02,10,1
OTHER,NorthEast,7,02,16,1
THEFT,NorthEast,1,02,09,1
THEFT,NorthEast,2,02,15,1
OTHER,NorthEast,5,02,17,1
OTHER,NorthEast,2,02,16,1
THEFT,NorthEast,2,02,11,1
THEFT,NorthEast,2,02,11,1
FRAUD,NorthEast,2,02,11,1
THEFT,NorthEast,1,01,07,1
THEFT,NorthEast,6,02,23,1
THEFT,NorthEast,2,02,18,1
OTHER,NorthEast,1,02,13,1
THEFT,NorthEast,3,02,18,1
OTHER,NorthEast,2,02,14,1
THEFT,NorthEast,4,02,11,1
THEFT,NorthEast,7,02,00,1
THEFT,NorthEast,7,02,00,1
THEFT,NorthEast,7,02,18,1
THEFT,NorthEast,6,02,22,1
THEFT,NorthEast,6,02,21,1
THEFT,NorthEast,5,02,23,1
THEFT,NorthEast,6,02,15,1
THEFT,NorthEast,7,02,00,1
THEFT,NorthEast,7,02,12,1
OTHER,NorthEast,7,02,00,1
OTHER,NorthEast,7,02,12,1
THEFT,SouthEast,4,02,22,1
THEFT,SouthEast,5,02,07,1
THEFT,SouthWest,6,02,15,1
THEFT,SouthWest,7,02,01,1
THEFT,SouthEast,6,02,08,1
THEFT,SouthWest,1,02,16,1
THEFT,SouthEast,1,02,14,1
THEFT,SouthWest,7,02,18,1
THEFT,SouthEast,3,02,12,1
THEFT,NorthEast,4,02,23,1
OTHER,NorthEast,7,02,09,1
THEFT,NorthEast,7,02,12,1
OTHER,NorthEast,7,02,16,1
THEFT,NorthEast,5,02,21,1
THEFT,NorthEast,7,02,13,1
THEFT,NorthEast,7,02,18,1
THEFT,NorthEast,7,02,22,1
THEFT,NorthEast,1,02,09,1
THEFT,NorthEast,5,02,19,1
THEFT,NorthEast,1,02,19,1
OTHER,NorthEast,1,02,13,1
OTHER,NorthEast,7,02,21,1
THEFT,NorthEast,2,02,14,1
OTHER,NorthEast,1,02,17,1
THEFT,NorthEast,1,02,19,1
THEFT,NorthEast,1,02,20,1
THEFT,NorthEast,6,02,10,1
THEFT,NorthEast,2,02,14,1
THEFT,NorthEast,7,01,18,1
OTHER,Center,5,02,17,1
THEFT,SouthEast,4,02,09,1
THEFT,SouthEast,3,02,12,1
THEFT,SouthWest,4,02,11,1
THEFT,SouthEast,7,02,00,1
OTHER,SouthEast,3,02,03,1
THEFT,SouthEast,2,02,23,1
THEFT,SouthWest,7,02,16,1
THEFT,NorthEast,2,02,22,1
THEFT,NorthEast,2,02,20,1
THEFT,NorthEast,3,02,08,1
OTHER,NorthEast,2,02,11,1
THEFT,NorthEast,6,02,12,1
THEFT,NorthEast,2,02,17,1
THEFT,NorthEast,2,02,14,1
THEFT,NorthEast,2,02,20,1
THEFT,NorthEast,2,02,19,1
THEFT,NorthEast,3,02,08,1
THEFT,NorthEast,5,02,23,1
THEFT,NorthEast,5,02,19,1
OTHER,NorthEast,1,02,13,1
THEFT,NorthEast,5,02,19,1
OTHER,NorthEast,1,02,18,1
THEFT,NorthEast,3,02,13,1
THEFT,NorthEast,7,02,09,1
THEFT,NorthWest,2,02,21,1
THEFT,NorthWest,1,02,18,1
THEFT,NorthWest,3,02,10,1
THEFT,NorthWest,3,02,10,1
THEFT,NorthEast,1,02,15,1
THEFT,NorthWest,3,02,12,1
THEFT,NorthWest,2,02,18,1
THEFT,NorthWest,3,02,18,1
OTHER,Center,3,02,06,1
THEFT,Center,2,02,07,1
OTHER,NorthEast,2,02,22,1
OTHER,SouthEast,3,02,11,1
THEFT,SouthEast,3,02,01,1
THEFT,SouthWest,3,02,01,1
THEFT,SouthWest,6,02,15,1
THEFT,NorthEast,7,02,18,1
OTHER,NorthEast,6,01,11,1
THEFT,NorthEast,5,01,09,1
OTHER,NorthEast,5,02,07,1
THEFT,NorthEast,4,02,13,1
THEFT,NorthEast,6,02,14,1
THEFT,NorthEast,6,02,13,1
THEFT,NorthEast,3,02,20,1
THEFT,NorthEast,3,02,18,1
THEFT,NorthEast,3,02,08,1
THEFT,NorthEast,3,02,17,1
THEFT,NorthEast,1,02,03,1
THEFT,NorthEast,2,02,16,1
THEFT,NorthEast,1,02,20,1
THEFT,NorthEast,7,01,19,1
THEFT,NorthEast,2,02,11,1
THEFT,NorthEast,3,02,09,1
THEFT,NorthEast,2,02,20,1
THEFT,NorthEast,3,02,03,1
THEFT,NorthEast,6,02,18,1
THEFT,NorthEast,3,02,16,1
THEFT,NorthEast,3,02,18,1
THEFT,NorthEast,3,02,07,1
THEFT,NorthEast,3,02,11,1
THEFT,SouthWest,1,02,00,1
THEFT,SouthWest,6,02,09,1
OTHER,SouthWest,6,02,01,1
THEFT,SouthWest,2,02,21,1
THEFT,SouthWest,6,02,20,1
THEFT,NorthEast,6,02,13,1
THEFT,SouthWest,7,02,13,1
THEFT,SouthWest,6,02,22,1
THEFT,NorthWest,7,02,16,1
THEFT,SouthWest,7,02,14,1
OTHER,SouthWest,6,02,18,1
THEFT,SouthWest,1,02,00,1
OTHER,NorthWest,6,02,12,1
OTHER,SouthWest,2,02,00,1
THEFT,SouthWest,2,02,10,1
THEFT,SouthWest,2,02,13,1
THEFT,SouthWest,1,02,17,1
THEFT,SouthWest,4,02,20,1
THEFT,NorthWest,3,02,00,1
OTHER,NorthWest,1,02,12,1
THEFT,SouthWest,2,02,11,1
THEFT,SouthWest,2,02,13,1
THEFT,SouthWest,2,02,19,1
THEFT,SouthWest,2,02,19,1
THEFT,SouthWest,3,02,20,1
THEFT,NorthEast,1,02,08,1
OTHER,NorthEast,7,02,15,1
OTHER,NorthEast,3,02,12,1
THEFT,NorthEast,3,02,17,1
THEFT,NorthEast,3,02,22,1
THEFT,NorthEast,3,02,12,1
THEFT,NorthEast,3,02,23,1
THEFT,NorthEast,3,02,18,1
THEFT,NorthEast,5,02,23,1
THEFT,NorthEast,4,01,13,1
THEFT,NorthEast,4,02,12,1
THEFT,NorthEast,5,02,16,1
OTHER,NorthEast,2,02,16,1
THEFT,NorthEast,5,02,20,1
THEFT,NorthEast,3,02,10,1
OTHER,NorthEast,3,02,14,1
THEFT,NorthEast,3,02,17,1
THEFT,NorthEast,3,02,17,1
THEFT,NorthEast,3,02,12,1
THEFT,NorthEast,7,02,01,1
THEFT,NorthEast,3,02,19,1
THEFT,Center,3,02,22,1
THEFT,NorthEast,4,02,10,1
THEFT,NorthEast,4,02,13,1
THEFT,NorthEast,2,02,23,1
THEFT,NorthEast,4,02,14,1
THEFT,NorthEast,3,02,21,1
THEFT,NorthEast,4,02,20,1
THEFT,NorthEast,4,02,20,1
THEFT,NorthEast,4,02,17,1
THEFT,NorthEast,4,02,21,1
THEFT,NorthEast,4,02,22,1
OTHER,SouthEast,4,02,15,1
THEFT,NorthEast,4,02,23,1
THEFT,NorthEast,5,02,19,1
THEFT,SouthEast,4,02,23,1
THEFT,NorthEast,6,02,22,1
THEFT,NorthEast,6,02,22,1
THEFT,NorthEast,4,02,21,1
THEFT,NorthEast,7,01,23,1
THEFT,SouthEast,1,02,13,1
OTHER,NorthEast,7,02,01,1
THEFT,SouthEast,1,02,21,1
THEFT,SouthEast,2,02,12,1
THEFT,NorthEast,6,02,13,1
THEFT,SouthEast,2,02,20,1
THEFT,NorthEast,3,02,21,1
OTHER,SouthEast,2,02,19,1
THEFT,NorthEast,6,02,01,1
THEFT,NorthEast,5,01,14,1
THEFT,SouthEast,2,02,18,1
OTHER,NorthEast,2,02,19,1
THEFT,NorthEast,3,02,09,1
OTHER,SouthEast,7,02,16,1
OTHER,SouthEast,7,02,12,1
THEFT,SouthEast,4,02,16,1
THEFT,SouthEast,3,02,18,1
THEFT,NorthEast,3,02,18,1
THEFT,NorthEast,3,02,18,1
THEFT,NorthWest,2,02,03,1
THEFT,NorthWest,3,02,20,1
THEFT,NorthWest,3,02,20,1
OTHER,SouthWest,4,02,12,1
THEFT,NorthWest,7,01,18,1
THEFT,NorthWest,3,02,17,1
THEFT,NorthWest,2,02,15,1
OTHER,SouthWest,5,02,20,1
THEFT,SouthWest,5,02,05,1
THEFT,Center,2,02,21,1
THEFT,NorthEast,5,02,08,1
THEFT,NorthEast,4,02,18,1
THEFT,NorthEast,5,02,00,1
THEFT,NorthEast,4,02,15,1
OTHER,NorthEast,5,02,13,1
THEFT,NorthEast,6,02,22,1
THEFT,NorthEast,4,02,11,1
THEFT,NorthEast,5,02,12,1
THEFT,Center,4,02,20,1
THEFT,NorthEast,3,02,22,1
OTHER,NorthEast,5,01,07,1
THEFT,NorthEast,5,02,01,1
THEFT,NorthEast,4,02,20,1
THEFT,NorthEast,5,02,18,1
THEFT,SouthWest,4,02,15,1
OTHER,SouthWest,4,02,19,1
OTHER,NorthWest,7,01,12,1
THEFT,NorthWest,5,02,23,1
OTHER,NorthEast,5,02,07,1
OTHER,SouthEast,4,02,10,1
SEX,SouthWest,2,12,17,1
THEFT,SouthWest,5,01,17,1
OTHER,NorthEast,4,02,10,1
THEFT,NorthEast,3,02,21,1
OTHER,NorthEast,3,02,21,1
THEFT,NorthEast,4,02,19,1
THEFT,SouthEast,4,02,15,1
OTHER,NorthEast,4,02,20,1
THEFT,NorthEast,4,02,18,1
THEFT,SouthEast,7,02,07,1
THEFT,NorthEast,7,02,18,1
THEFT,NorthEast,6,02,20,1
THEFT,NorthEast,4,02,22,1
THEFT,SouthEast,1,02,21,1
OTHER,NorthEast,5,02,13,1
THEFT,SouthEast,5,02,18,1
THEFT,NorthEast,4,02,19,1
THEFT,NorthEast,6,02,07,1
THEFT,NorthEast,5,02,19,1
THEFT,NorthEast,4,02,22,1
THEFT,NorthEast,5,02,18,1
THEFT,NorthEast,5,02,23,1
THEFT,NorthEast,5,02,21,1
THEFT,NorthEast,5,02,23,1
THEFT,NorthEast,5,02,18,1
THEFT,NorthEast,5,02,23,1
THEFT,NorthEast,5,02,00,1
THEFT,NorthEast,6,02,11,1
OTHER,NorthEast,6,02,10,1
THEFT,NorthEast,6,02,10,1
THEFT,NorthWest,6,02,12,1
OTHER,SouthWest,7,02,01,1
THEFT,NorthEast,3,02,17,1
THEFT,NorthWest,1,02,17,1
FRAUD,NorthEast,6,02,20,1
THEFT,NorthEast,6,02,05,1
THEFT,NorthEast,7,02,02,1
THEFT,NorthEast,5,02,04,1
THEFT,NorthEast,7,02,12,1
THEFT,NorthEast,7,02,15,1
THEFT,NorthEast,7,02,19,1
THEFT,SouthWest,7,02,20,1
THEFT,NorthEast,6,02,17,1
THEFT,NorthEast,4,02,16,1
THEFT,NorthEast,7,02,18,1
OTHER,NorthEast,1,02,18,1
OTHER,NorthEast,1,02,17,1
THEFT,NorthEast,2,02,19,1
THEFT,NorthEast,3,02,13,1
THEFT,SouthEast,4,02,05,1
OTHER,NorthEast,5,02,19,1
OTHER,NorthEast,7,02,22,1
THEFT,NorthEast,4,02,07,1
THEFT,NorthEast,4,02,08,1
THEFT,NorthEast,3,02,14,1
OTHER,NorthEast,5,02,18,1
OTHER,NorthWest,3,02,11,1
THEFT,NorthWest,4,02,19,1
THEFT,NorthWest,4,02,18,1
THEFT,NorthWest,3,02,13,1
THEFT,NorthEast,5,02,14,1
THEFT,NorthEast,5,02,15,1
OTHER,NorthWest,5,02,00,1
THEFT,NorthEast,2,12,19,1
THEFT,NorthEast,5,01,20,1
THEFT,NorthWest,5,02,17,1
OTHER,NorthWest,4,02,09,1
THEFT,NorthWest,5,01,10,1
THEFT,NorthEast,6,02,11,1
THEFT,NorthWest,6,02,13,1
THEFT,NorthWest,5,02,17,1
THEFT,NorthEast,1,02,17,1
THEFT,NorthEast,1,02,17,1
THEFT,NorthEast,1,02,16,1
THEFT,NorthEast,2,02,11,1
THEFT,NorthEast,7,02,16,1
THEFT,NorthEast,5,02,18,1
OTHER,NorthEast,3,02,18,1
THEFT,NorthEast,5,02,18,1
THEFT,NorthEast,3,02,23,1
THEFT,NorthEast,4,02,14,1
OTHER,NorthEast,4,02,15,1
THEFT,NorthEast,4,02,10,1
THEFT,NorthEast,4,02,10,1
THEFT,NorthEast,4,02,14,1
THEFT,NorthEast,4,02,18,1
THEFT,NorthEast,3,02,18,1
